quote_id,current_premium,target_premium with e-delivery,policy_term_tenure,source_premium,uncapped percent change,target_premium,Premium for use with LRs,Prior Term Rate Increase Ratio,Rounded Prior Term Rate Increase,,,,
07a4df44-7a26-44ab-8c07-729a022b940b,595,848,1,616,42.49%,780,669.5652174,,#NAME?,,,,
07ad99d7-4050-4e75-84fa-b6cffbd2592d,604,879,1,604,45.59%,809,656.5217391,,#NAME?,,,,
07bacda6-3a8d-4167-8300-dc0318cd796e,1224,"2,887",6,2139,135.87%,2887,2139,1.243902439,#NAME?,,,,
07ca610a-5257-4ebf-8328-481b86f4e9f7,1279,"2,603",4,1559,103.52%,2603,1559,1.0322841,#NAME?,,,,
07cc5489-897d-46e0-9d7e-ada32b1342f9,1254,"1,509",1,1297,20.31%,1388,1409.782609,,#NAME?,,,,
07d242b1-8aa9-41a1-a1ab-109ad00d12a9,606,799,3,626,31.85%,799,626,1.10989011,#NAME?,,,,
07d59997-4146-4d90-9d1f-1dd425fc4ab7,935,"1,250",2,935,33.69%,1250,935,1.211139896,#NAME?,,,,
07de7df4-f355-4552-ad63-1fa206aa7f6e,1411,"2,255",4,1481,59.82%,2255,1481,0.923624595,#NAME?,,,,
07eba128-5145-476d-b890-d424880b304c,700,928,4,722,32.57%,928,722,0.877192982,#NAME?,,,,
07f42f7d-5c12-4aed-bb14-bce4545a5023,730,"1,191",5,881,63.15%,1191,881,1.202229299,#NAME?,,,,
08179b01-47ae-454f-9ee1-cfe79be259ef,941,"2,072",1,976,120.16%,1906,1060.869565,,#NAME?,,,,
081ec58b-bb99-4156-bc55-8b1099da6b93,767,"1,003",4,767,30.77%,1003,767,1.007884363,#NAME?,,,,
08232238-17ec-4b0a-8b75-4ada1b5d3e3f,1098,"1,417",1,1132,29.09%,1304,1230.434783,,#NAME?,,,,
0823e3b9-1ace-40e9-b415-edbc0e70e04c,370,588,5,384,58.92%,588,384,1.189710611,#NAME?,,,,
08298478-771f-40d7-ba89-753fdfa5c7f8,643,"2,044",3,1140,217.88%,2044,1140,1.227099237,#NAME?,,,,
08330c39-e6d8-4794-b534-7b67118cab0e,1114,"1,220",5,1241,9.52%,1220,1241,0.95869191,#NAME?,,,,
083bdf57-a8bf-45d0-b043-653398ee2188,1836,"1,981",2,1836,7.90%,1981,1836,1.106690778,#NAME?,,,,
084ad433-e37e-418e-9c26-480054afcf0b,1571,"2,396",1,1628,52.49%,2204,1769.565217,,#NAME?,,,,
08570d8f-6bb6-488c-8ab3-749d34a8f986,1338,"1,915",1,1338,43.14%,1762,1454.347826,,#NAME?,,,,
08591b5a-8e15-4284-baf2-993455ebd8eb,1019,"1,340",1,1019,31.52%,1233,1107.608696,,#NAME?,,,,
08599ddc-235c-46cf-84e3-f89ef399407d,5056,"11,254",3,5245,122.59%,11254,5245,1.266630167,#NAME?,,,,
085c85d0-0940-4255-9ea5-02a269247d97,352,670,1,365,90.22%,616,396.7391304,,#NAME?,,,,
08739f91-772a-4283-a36a-63c9f1249e2d,608,923,6,790,51.81%,923,790,1.1875,#NAME?,,,,
08801a72-a312-41e5-b449-cd75f95867d2,2216,"3,397",3,2230,53.29%,3397,2230,1.099206349,#NAME?,,,,
08a3975e-efec-40d8-b4f5-cc3d7c364712,1596,"1,470",2,1655,-7.89%,1470,1655,1.277822258,#NAME?,,,,
08a3e62d-21ae-4ad9-a416-5efb0c1741ac,1444,"1,846",1,1491,27.82%,1698,1620.652174,,#NAME?,,,,
08a4025f-bde7-47bb-bc1a-099b8f5120f1,962,"2,001",1,972,108.01%,1841,1056.521739,,#NAME?,,,,
08b4250f-8c38-4be0-b17d-2407429559b7,1235,"1,723",3,1266,39.51%,1723,1266,0.97320725,#NAME?,,,,
08b914a1-4945-4a09-8933-b2fa518b89a9,607,963,6,707,58.65%,963,707,1.211576846,#NAME?,,,,
08bacd07-c6fb-4e6d-943c-567da3c1d7a9,2051,"2,336",5,2125,13.90%,2336,2125,0.981203008,#NAME?,,,,
08c1f300-da76-41f5-85e0-94d52b357ca4,1338,"1,651",5,1943,23.39%,1651,1943,1.043681747,#NAME?,,,,
08c91526-2103-4f68-8dee-627f90d543e5,1030,"1,421",6,1231,37.96%,1421,1231,1.193511008,#NAME?,,,,
08d21647-3594-49ad-beb2-9bfa0dd97181,729,"1,236",1,755,69.53%,1137,820.6521739,,#NAME?,,,,
08e50fb2-2fdf-44d1-bc02-d37e2fc19586,2729,"3,266",1,2835,19.69%,3005,3081.521739,,#NAME?,,,,
08e5b6a5-6e97-44a9-b82b-8d85fd100abd,1991,"1,997",1,1995,0.29%,1837,2168.478261,,#NAME?,,,,
08e679a8-7116-4a17-929a-5922598409ec,1201,"1,538",3,1243,28.06%,1538,1243,1.03982684,#NAME?,,,,
08e8aa00-967f-4f16-afb9-98b7f5cec6a7,783,"1,404",6,811,79.31%,1404,811,1.186363636,#NAME?,,,,
08f13d37-b710-4d2c-a9f4-ca0c5634c15b,762,"1,555",5,1154,104.07%,1555,1154,1.196232339,#NAME?,,,,
08f61049-ee9c-4584-b0ca-77044c7ed622,1171,"1,915",1,1171,63.55%,1762,1272.826087,,#NAME?,,,,
08f6b7a6-96ce-4e64-bda2-265df6204487,1121,"1,537",1,1121,37.11%,1414,1218.478261,,#NAME?,,,,
08fcb617-e916-4794-9fbc-d4771f7c38fb,1864,"3,046",1,1864,63.39%,2802,2026.086957,,#NAME?,,,,
0900db0c-76d1-44dd-9f54-44b1cdcc94b5,385,710,5,472,84.42%,710,472,1.203125,#NAME?,,,,
090ff3e6-7a0f-4753-9e01-378a6aeca87b,1733,"2,428",1,1793,40.12%,2234,1948.913043,,#NAME?,,,,
093639ec-9a9f-45dc-a396-d7109bd70275,507,914,1,522,80.30%,841,567.3913043,,#NAME?,,,,
09436cac-6d05-4717-a15f-de9921eeecfe,567,983,1,588,73.30%,904,639.1304348,,#NAME?,,,,
0947962d-8852-4b06-a319-c25595f9b0c1,1496,"1,923",3,1547,28.54%,1923,1547,1.164202335,#NAME?,,,,
09539189-f6d7-4f76-b72d-7bf76b219092,3976,"5,863",6,3904,47.46%,5863,3904,1.178074074,#NAME?,,,,
0959a2f5-1c73-4fd8-82e1-c13ae487cc06,1173,"1,360",1,1210,15.92%,1251,1315.217391,,#NAME?,,,,
095f6331-833f-43dd-89c7-729473b027bf,999,"1,421",6,1035,42.24%,1421,1035,1.18852459,#NAME?,,,,
0961e628-4cc4-4bac-9ac2-db8e19b7ce87,1663,"1,765",1,1722,6.15%,1624,1871.73913,,#NAME?,,,,
096bbe37-4157-44da-b7f0-fc9fdc0de879,2235,"2,992",4,2393,33.87%,2992,2393,0.989067524,#NAME?,,,,
096dfb79-3c33-4ea6-9848-cb9bd0781b73,1732,"2,287",2,1732,32.04%,2287,1732,1.117419355,#NAME?,,,,
096e6121-a847-4583-a3e8-f9fdb9526656,1019,"1,568",1,1044,53.92%,1443,1134.782609,,#NAME?,,,,
097a2148-794a-4ab3-bc9f-9cabf2f73b19,973,"1,388",4,1006,42.65%,1388,1006,0.900092507,#NAME?,,,,
0988ad6b-b1f4-4ddc-a1cf-7827e4584766,1618,"2,576",1,1676,59.21%,2370,1821.73913,,#NAME?,,,,
098a76a0-5d04-4a35-be36-f6cb8f30d85c,971,"1,088",3,1016,12.05%,1088,1016,1.384955752,#NAME?,,,,
098f3ea3-7e21-4bde-a370-9e9355da25da,998,"1,435",4,1035,43.79%,1435,1035,1.156431054,#NAME?,,,,
09953509-6aaf-4cff-8b7f-ed6791f259da,1019,"1,386",1,1059,36.00%,1275,1151.086957,,#NAME?,,,,
0996367d-0d19-4778-af11-09172e974321,1269,"1,641",4,1269,29.31%,1641,1269,1.172828096,#NAME?,,,,
099d5dbc-ff39-4660-afde-449a4a28376d,1002,"1,393",1,1002,39.07%,1282,1089.130435,,#NAME?,,,,
099dafbf-3f49-467a-861a-0e50abb7c3e1,1335,"1,779",1,1338,33.28%,1637,1454.347826,,#NAME?,,,,
099efce5-23e2-4c2e-8298-d74d38c8d645,2118,"3,358",3,2195,58.55%,3358,2195,0.970224462,#NAME?,,,,
09a006f6-787d-40ce-9c9a-00d9cbbf65b1,861,"1,125",2,861,30.66%,1125,861,1.124020888,#NAME?,,,,
09a43be2-4d99-497d-a58c-4fb819b914cb,891,"1,092",4,867,22.56%,1092,867,0.789893617,#NAME?,,,,
09a81c3b-3507-43a4-8281-28135bc6fe04,1015,"1,316",1,1015,29.69%,1211,1103.26087,,#NAME?,,,,
09a8a2ff-ab7d-422a-884e-8869a9bdf92a,1210,"1,173",2,1252,-3.06%,1173,1252,1.084710744,#NAME?,,,,
09aaaffe-61e0-4ba9-8929-2cba7506ee16,688,"1,101",6,761,60.03%,1101,761,0.83902439,#NAME?,,,,
09b3174d-8cd8-4ec0-85bd-558f7948f161,3600,"4,192",4,3750,16.44%,4192,3750,1.11441765,#NAME?,,,,
09b5af6b-700c-4939-81a9-7d054227e14c,1651,"2,444",3,1723,48.03%,2444,1723,1.164315938,#NAME?,,,,
09b6cdcc-8cee-4abe-b386-36180467d7ac,1281,"1,223",1,1329,-4.54%,1125,1444.565217,,#NAME?,,,,
09c49ba0-b02c-4024-a82c-ebb52768d234,758,895,4,786,18.07%,895,786,1.058659218,#NAME?,,,,
09c9ff24-062b-4592-8dca-42d1812fd6db,813,"1,420",1,813,74.61%,1306,883.6956522,,#NAME?,,,,
09d45b7b-ae27-443b-aac8-2c3228112af5,1364,"2,124",4,1473,55.72%,2124,1473,1.203883495,#NAME?,,,,
09d80738-83ba-427e-a1e0-ba27c11c3749,1893,"2,637",1,1899,39.30%,2426,2064.130435,,#NAME?,,,,
09d9b396-14c3-4174-86b6-3f73ae136e34,931,"1,395",1,931,49.79%,1283,1011.956522,,#NAME?,,,,
09df0826-f163-4f77-bb6e-c2b1005322b2,1682,"2,395",1,1682,42.36%,2203,1828.26087,,#NAME?,,,,
09e8e972-ee9a-4c93-bff1-8f07c46c349b,1160,"2,351",4,1923,102.67%,2351,1923,1.197110423,#NAME?,,,,
0a07ca76-bfd7-4c6c-ba8a-bc8a9d064373,2300,"5,015",1,2373,118.05%,4614,2579.347826,,#NAME?,,,,
0a146b0c-aac8-4369-9fe2-178da1467d90,737,"1,065",4,796,44.50%,1065,796,1.173566879,#NAME?,,,,
0a1e2960-8d65-4cff-891c-f6a54a94e213,1176,"1,271",4,1198,8.08%,1271,1198,0.673539519,#NAME?,,,,
0a20655a-3fad-4462-9aff-c65b245ad4c5,952,"1,210",6,984,27.10%,1210,984,1.321618743,#NAME?,,,,
0a283dfd-33eb-4ebc-a579-bb266ec68724,2235,"2,101",1,2317,-5.99%,1933,2518.478261,,#NAME?,,,,
0a2f587e-333f-4554-9e1d-af660d85c749,797,"1,040",5,826,30.49%,1040,826,1.119382022,#NAME?,,,,
0a3b84f5-0562-47c6-976e-66002b191164,1358,"1,718",3,1494,26.51%,1718,1494,1.204444444,#NAME?,,,,
0a42219b-4c84-4da2-9558-a8a5b59cd3a3,1488,"1,840",1,1533,23.67%,1693,1666.304348,,#NAME?,,,,
0a4b5200-5ac8-40ec-92e4-f4caaf0204e6,955,"1,437",2,988,50.47%,1437,988,1.123529412,#NAME?,,,,
0a503f5f-42f4-4c18-be45-83f066a5e5f9,1074,"1,434",3,1358,33.52%,1434,1358,1.190687361,#NAME?,,,,
0a52a643-47bf-4ac0-a93a-f02464578462,1998,"2,815",1,1998,40.90%,2590,2171.73913,,#NAME?,,,,
0a597a01-3090-4841-8510-78529e8954cd,907,"1,154",5,943,27.23%,1154,943,1.028344671,#NAME?,,,,
0a5bf61b-6bcb-4ea3-8dc3-ac59a06e7851,820,980,1,820,19.57%,902,891.3043478,,#NAME?,,,,
0a5ff5c3-5b8b-47df-a254-1730017e4925,2634,"2,122",1,2716,-19.45%,1952,2952.173913,,#NAME?,,,,
0a6792ce-39dc-45ce-8b81-8688e19cd829,1383,"1,717",4,1386,24.15%,1717,1386,1.062211982,#NAME?,,,,
0a67bb85-a7a5-4109-b832-90476d4fdf4b,1319,"1,820",4,1570,37.98%,1820,1570,1.184021544,#NAME?,,,,
0a67eddb-ce5b-4125-af15-725abec21095,1198,"1,917",1,1192,60.05%,1764,1295.652174,,#NAME?,,,,
0a7934dd-afb2-44e9-a1de-911a583d8c7f,1047,"1,616",1,1047,54.37%,1487,1138.043478,,#NAME?,,,,
0a7c20ea-0ecc-4ce5-b07b-dae52bee7bbf,1340,"1,408",2,1391,5.07%,1408,1391,0.863958736,#NAME?,,,,
0a82052f-8af5-4fc9-a52a-aec217cf7db6,524,781,4,606,49.05%,781,606,1.17752809,#NAME?,,,,
0a89f776-9acb-42b6-8342-4f7d8ac60885,886,"1,233",1,915,39.12%,1134,994.5652174,,#NAME?,,,,
0a99c517-24db-480a-a4c0-3d22e36e7da8,1400,"1,566",1,1400,11.88%,1441,1521.73913,,#NAME?,,,,
0aa483f5-bb16-472a-a029-5e1e6244c9ad,848,"1,638",5,1071,93.16%,1638,1071,1.245227606,#NAME?,,,,
0aab34bc-94c3-4045-84a9-b15beb14168a,1009,"1,470",1,1045,45.65%,1352,1135.869565,,#NAME?,,,,
0ad4e1b8-a65b-4f96-a9e0-1edc59ddc130,1229,"1,904",1,1276,54.95%,1752,1386.956522,,#NAME?,,,,
0ad6d47f-1a77-4e63-993d-c4dec61259de,740,947,3,733,27.97%,947,733,1.117824773,#NAME?,,,,
0adba24a-28b5-473b-9cc2-0cf4e0eb4624,1190,"1,568",3,1193,31.76%,1568,1193,0.994152047,#NAME?,,,,
0aea4b05-c850-439b-90cc-010f92151581,1616,"2,423",3,2020,49.94%,2423,2020,1.202380952,#NAME?,,,,
0af03894-0fa6-4124-b4e5-1a10b770ce9b,1186,"1,580",1,1228,33.26%,1454,1334.782609,,#NAME?,,,,
0af58458-f895-49a1-994a-41e37bbd7e51,1002,"1,228",3,942,22.55%,1228,942,1.174677608,#NAME?,,,,
0b051d94-d394-4eac-941a-7dedc384005d,602,807,3,622,34.05%,807,622,1.043327556,#NAME?,,,,
0b0df109-f0b1-4f0b-a9ca-79b602bec80e,2825,"3,387",5,3315,19.89%,3387,3315,0.990237691,#NAME?,,,,
0b1392b7-924b-46d7-a0ef-40d0e5449157,1402,"2,154",4,1452,53.64%,2154,1452,1.080061983,#NAME?,,,,
0b1ca2d5-395e-4730-8a0b-c7ebc78646bb,2053,"2,745",1,2053,33.69%,2525,2231.521739,,#NAME?,,,,
0b277fdb-bd77-4e8e-bdfa-88c8c8ccc22f,1614,"2,112",1,1662,30.85%,1943,1806.521739,,#NAME?,,,,
0b29af7f-de53-4ecf-a6be-1aa6dd107ebc,1575,"2,346",1,1634,48.93%,2158,1776.086957,,#NAME?,,,,
0b2a4177-13b9-4f1a-a828-5291d0c55667,596,966,2,596,62.08%,966,596,1.091575092,#NAME?,,,,
0b39bfc2-5806-4106-8f93-5e50b4a1c43f,572,993,1,572,73.69%,914,621.7391304,,#NAME?,,,,
0b3ac2c2-3aae-454c-b54a-4f7838818542,438,690,6,455,57.53%,690,455,0.961403509,#NAME?,,,,
0b3e2296-ce92-4e8c-931d-8be976a2b1f1,3389,"3,310",2,3512,-2.33%,3310,3512,1.062447257,#NAME?,,,,
0b568d0a-f144-4758-bf14-a4d1b4081e76,535,609,6,583,13.83%,609,583,1.238425926,#NAME?,,,,
0b595169-4ffb-4ba0-868c-cfa0aace5494,453,"1,000",6,568,120.75%,1000,568,0.814748201,#NAME?,,,,
0b7016e2-5768-4cf2-b60e-9275bbf9feb8,851,"1,198",1,851,40.76%,1102,925,,#NAME?,,,,
0b73d819-e662-4c70-abf5-058791e5110b,1271,557,2,1466,-56.18%,557,1466,1.287740628,#NAME?,,,,
0b86b95a-0b49-489f-b64d-d40be90ba8e1,483,718,4,700,48.65%,718,700,1.174641148,#NAME?,,,,
0ba6b717-fcdf-42b7-aa57-e4fd0464770b,628,723,4,629,15.13%,723,629,1.04145937,#NAME?,,,,
0baaac51-8713-49d1-b58e-b33371de0f89,841,"1,111",4,819,32.10%,1111,819,0.984777518,#NAME?,,,,
0bb3ee4d-b3fe-4ab9-9927-e0a360ce76ec,1014,"1,268",1,1048,25.10%,1167,1139.130435,,#NAME?,,,,
0bbd6809-dd62-4657-a9d6-3d314330d3d5,1282,"1,895",1,1283,47.78%,1743,1394.565217,,#NAME?,,,,
0bc30a32-8b40-4714-8e59-4e08e55a8d26,1255,"1,721",4,1303,37.13%,1721,1303,1.004803843,#NAME?,,,,
0bda404a-4ca8-488b-b7fd-df9c460f7b4a,831,"1,324",1,831,59.32%,1218,903.2608696,,#NAME?,,,,
0be1190e-18a0-4daa-a4ba-eea393496021,1921,"2,148",1,1921,11.81%,1976,2088.043478,,#NAME?,,,,
0beade39-b165-4cb5-889c-6a2539d977a6,675,971,6,699,43.85%,971,699,1.140202703,#NAME?,,,,
0bf53347-609f-42cd-b819-a203efd94258,1428,"1,915",3,1475,34.10%,1915,1475,1.014348786,#NAME?,,,,
0bf76783-9103-44ce-b6d8-2570cb8b84c4,1077,"1,483",3,1200,37.70%,1483,1200,1.199331849,#NAME?,,,,
0c01c375-3270-40c6-a3eb-7d95fe246d6c,1542,"2,370",1,1598,53.67%,2180,1736.956522,,#NAME?,,,,
0c09fc44-7533-405e-9c53-66def3d1a28e,2429,"3,456",2,2511,42.28%,3456,2511,1.075730735,#NAME?,,,,
0c1ad0c1-5924-4ce8-a6eb-47302d59de7d,747,908,4,704,21.55%,908,704,1.138719512,#NAME?,,,,
0c1da8bc-6af1-4df3-90c1-f61ae4d02b5d,873,"1,226",2,902,40.44%,1226,902,1.2879046,#NAME?,,,,
0c33f52e-6e38-4a68-b2c2-ad97c491af57,1478,"1,753",1,1519,18.62%,1613,1651.086957,,#NAME?,,,,
0c3bf766-aa57-4084-a984-e19f39c053b1,1093,"1,528",5,1150,39.80%,1528,1150,1.137541528,#NAME?,,,,
0c40a0dc-67d6-426f-81ff-3945eb868f5e,1089,"1,519",3,1035,39.49%,1519,1035,1.227733935,#NAME?,,,,
0c50825c-9f1b-468c-9e1e-df7fb0dd24a4,1330,"1,390",2,1337,4.51%,1390,1337,1.094517958,#NAME?,,,,
0c590d0f-2781-43ec-a5be-0fec38938c9c,969,"1,156",6,1006,19.30%,1156,1006,1.152199762,#NAME?,,,,
0c5bc9fc-5dcc-4f6d-bef1-f7e4e512dba8,1441,"2,455",6,1825,70.37%,2455,1825,1.198835275,#NAME?,,,,
0c61e686-f828-4e2f-a8c9-b3682f509d6c,1177,"1,472",1,1221,25.04%,1354,1327.173913,,#NAME?,,,,
0c692f0d-8eb1-4e34-950f-5e9b32f68269,1407,"1,712",1,1407,21.67%,1575,1529.347826,,#NAME?,,,,
0c7482c7-5ac8-4131-bbb2-d654ac775516,497,940,3,737,89.13%,940,737,1.183333333,#NAME?,,,,
0c852ad2-d05f-4c61-85a9-b71e8cc2e7d1,855,"1,183",1,855,38.32%,1088,929.3478261,,#NAME?,,,,
0c86c97a-e418-487e-a130-1e0643341ed0,394,628,6,475,59.39%,628,475,1.197568389,#NAME?,,,,
0c8b1ce6-1f3f-4b96-bde6-de4f176a50de,967,"1,027",2,992,6.20%,1027,992,1.032017076,#NAME?,,,,
0c8f282a-a1db-4b85-beae-8c6d70bd413d,825,"1,302",1,825,57.84%,1198,896.7391304,,#NAME?,,,,
0ca5eb42-ced1-4d49-89f0-fb902752e249,941,"1,162",2,970,23.49%,1162,970,1.070534699,#NAME?,,,,
0cc154cd-748b-4212-91c7-07eb348f7b3f,894,"1,342",6,877,50.11%,1342,877,1.051764706,#NAME?,,,,
0cc175a0-e10f-400d-9647-3ddba38f0d37,1370,"1,582",1,1416,15.44%,1455,1539.130435,,#NAME?,,,,
0ccd33ff-641e-43f3-a61c-8bdf9b198411,899,"1,294",4,899,43.94%,1294,899,1.050233645,#NAME?,,,,
0ccf21d2-8864-4ad5-a5d5-20646788b72f,791,"1,031",4,780,30.34%,1031,780,1.097087379,#NAME?,,,,
0cd505e3-5cff-43d6-ab08-3a95feb5a5ee,897,"1,318",1,931,46.99%,1213,1011.956522,,#NAME?,,,,
0cdc15d6-e52d-4f09-82c9-c28d16193c87,663,"1,264",1,685,90.67%,1163,744.5652174,,#NAME?,,,,
0ce4b8c2-91f6-4682-8f6e-d09fa42cae1d,2413,"4,031",3,2436,67.05%,4031,2436,1.203830369,#NAME?,,,,
0cebbfef-eabd-448a-9438-2625dc9dd77e,1470,"1,831",2,1470,24.56%,1831,1470,1.123853211,#NAME?,,,,
0cf53775-b806-44e6-b2a2-fc382ebbd85a,259,478,2,345,84.56%,478,345,1.171945701,#NAME?,,,,
0cf8f979-3150-4cef-978f-bcc975e1fc4b,1115,"1,164",1,1115,4.41%,1071,1211.956522,,#NAME?,,,,
0cf97ef2-888d-448b-bb0f-7d8b24cec15d,569,945,1,587,66.00%,869,638.0434783,,#NAME?,,,,
0cfe134d-7904-4c63-8546-b734f480789a,3115,"3,738",2,3132,20.00%,3738,3132,1.093141798,#NAME?,,,,
0d0bd267-aebe-4843-8506-d5257b8696df,2269,"3,145",6,3025,38.61%,3145,3025,1.215969989,#NAME?,,,,
0d1ad483-0ce2-4214-ac3d-33a1890bff43,456,609,5,447,33.55%,609,447,0.987012987,#NAME?,,,,
0d1e627e-7a47-4801-a586-a7d82d8a8472,1081,"1,678",1,1067,55.25%,1544,1159.782609,,#NAME?,,,,
0d1fd74a-1a61-433c-81d8-42533f7aeecd,943,"1,258",4,974,33.40%,1258,974,1.096511628,#NAME?,,,,
0d20354f-8c50-4c86-80ad-80a208128ada,935,"1,767",3,991,88.98%,1767,991,1.209003215,#NAME?,,,,
0d24252e-e494-47a1-bd9e-a8820119664f,936,"1,280",4,971,36.75%,1280,971,1.105076741,#NAME?,,,,
0d2677ff-4731-458a-a9ad-14e271252a98,1199,"1,687",3,1288,40.70%,1687,1288,1.203214696,#NAME?,,,,
0d2783ec-8dff-4e77-9ca9-253444d1cd91,2105,"2,729",1,2105,29.66%,2511,2288.043478,,#NAME?,,,,
0d2a096d-1c75-41bf-ad4a-ccbddf186091,1843,"2,697",5,1979,46.34%,2697,1979,1.298801973,#NAME?,,,,
0d2c2c62-0822-4fcd-87f6-d78b96e67fba,1808,"2,253",4,1851,24.61%,2253,1851,1.023562677,#NAME?,,,,
0d322b18-8174-4b50-a5da-8d8047770949,1434,"1,386",2,1420,-3.35%,1386,1420,1.131807419,#NAME?,,,,
0d48f2ad-cc1d-4a9f-bb94-74cf7c03cd3e,1634,"1,996",3,1691,22.15%,1996,1691,1.191792295,#NAME?,,,,
0d49eb5b-ce27-41c0-a2c8-d5e10b29d34f,1123,"1,700",2,1472,51.38%,1700,1472,1.301274623,#NAME?,,,,
0d5907c3-f783-48e8-82a2-1ead3ee5638c,903,"1,403",4,933,55.37%,1403,933,1.210455764,#NAME?,,,,
0d5b6825-7d29-41a8-a38c-231ff50bdf0a,1252,"1,997",1,1254,59.48%,1837,1363.043478,,#NAME?,,,,
0d6479e1-4c18-472d-95e0-6f84759bbcd2,407,639,1,407,57.03%,588,442.3913043,,#NAME?,,,,
0d690598-db0f-4951-b96c-0ce13fd0eb7c,3204,"2,923",2,3204,-8.77%,2923,3204,1.047743623,#NAME?,,,,
0d7e9e98-e1d8-4115-b5eb-73121086e9d7,1144,"1,339",4,1126,17.05%,1339,1126,0.776119403,#NAME?,,,,
0d7f70c9-a92f-44e8-9a89-43094276e1b6,386,533,5,456,38.08%,533,456,1.102857143,#NAME?,,,,
0d841973-791a-43d6-89b1-0a98c7259a08,1556,"2,090",4,1540,34.32%,2090,1540,0.870733072,#NAME?,,,,
0d8a48c4-656d-4234-ac79-835c93231072,635,"1,212",5,828,90.87%,1212,828,0.937961595,#NAME?,,,,
0d98b8d4-139b-4c4f-9c2c-2ac5fb379f52,1149,"1,503",2,1149,30.81%,1503,1149,1.108003857,#NAME?,,,,
0d9b74fa-77c3-4be5-b72d-9ea74929f462,763,"1,341",5,1070,75.75%,1341,1070,1.207278481,#NAME?,,,,
0d9bf6d5-7f3c-4fb5-b5c7-9f680e5e27eb,1166,"1,720",1,1208,47.48%,1582,1313.043478,,#NAME?,,,,
0da1bbcb-a3e0-4245-be90-30da9a86aab7,1257,"1,421",1,1257,13.02%,1307,1366.304348,,#NAME?,,,,
0da643ac-f64c-4778-be1c-0709584167f2,1253,"1,240",2,1253,-1.04%,1240,1253,1.113636364,#NAME?,,,,
0dac8c05-0623-4245-82f7-f7772e7a5a31,1014,"1,386",4,955,36.69%,1386,955,0.969407266,#NAME?,,,,
0dbb2b4e-19a0-4009-9118-16af8d2e8a11,625,959,6,681,53.44%,959,681,1.075731497,#NAME?,,,,
0dbfade3-fa27-4b36-8585-2bfd2187ac8b,1207,"1,349",4,1138,11.76%,1349,1138,0.994233937,#NAME?,,,,
0ddc2488-5616-429e-be52-9d848c8534f4,2848,"6,441",3,2851,126.16%,6441,2851,1.3328125,#NAME?,,,,
0de4bd34-bb9c-4a2f-8e18-fbb52fc5d7e2,460,702,1,460,52.65%,646,500,,#NAME?,,,,
0de948cd-95ef-415e-ae58-96d6bda5ad50,1227,"2,930",1,1275,138.83%,2696,1385.869565,,#NAME?,,,,
0dea4577-fe16-447e-a5f8-e0440ad28ae2,615,702,6,671,14.15%,702,671,1.191689008,#NAME?,,,,
0def5cf6-e17d-4b7a-bd01-66797a5a8e8c,1698,"2,306",3,1761,35.81%,2306,1761,1.084291188,#NAME?,,,,
0df323f6-23a8-4e71-9aeb-421305e63641,1489,"2,083",4,1557,39.89%,2083,1557,0.604431872,#NAME?,,,,
0df60ece-47ff-4823-9577-66bd64f373b2,2876,"4,511",4,2876,56.85%,4511,2876,1.058910162,#NAME?,,,,
0e05af92-9c93-401f-9f84-ec4b8a3f9a80,1150,"1,825",1,1187,58.70%,1679,1290.217391,,#NAME?,,,,
0e05f77a-7316-46dc-88df-d9fdfdd63512,1283,"1,710",2,1605,33.28%,1710,1605,1.301217039,#NAME?,,,,
0e143c42-15c9-412f-a131-44b10ed27cdd,883,"1,358",4,946,53.79%,1358,946,1.202003339,#NAME?,,,,
0e1c89e8-8b49-4298-b07a-5c9b03476e7b,1999,"1,980",1,1977,-0.93%,1822,2148.913043,,#NAME?,,,,
0e25cf4f-2ab8-4d37-94bb-48a5e1bd61e9,473,692,2,553,46.30%,692,553,1.34375,#NAME?,,,,
0e2d77d6-83ce-4018-809b-a056f4c7a8ca,1003,"1,873",1,1005,86.72%,1723,1092.391304,,#NAME?,,,,
0e2fb996-8ce0-4e73-af20-78e85daac018,1423,"1,847",2,1423,29.80%,1847,1423,1.094615385,#NAME?,,,,
0e347769-e24c-456f-afdd-f9cffdc6e94a,707,"1,295",1,708,83.11%,1191,769.5652174,,#NAME?,,,,
0e3f5714-5b93-4884-81fb-ddd0a4e1ece9,581,809,1,603,39.19%,744,655.4347826,,#NAME?,,,,
0e3fefd9-13d1-4bbc-b81b-bbe840a70c85,1756,"1,642",4,1757,-6.49%,1642,1757,1.203274216,#NAME?,,,,
0e4c1de5-e716-42b9-90de-4191a253ac2f,932,"1,462",1,959,56.86%,1345,1042.391304,,#NAME?,,,,
0e53e5c6-7ad0-4d39-865a-75ccafd51e99,1585,"2,086",3,1640,31.61%,2086,1640,1.078958977,#NAME?,,,,
0e5694b3-563c-477a-89cb-8ffd65a40378,1001,"4,248",1,1037,324.36%,3908,1127.173913,,#NAME?,,,,
0e631545-428f-444a-80b8-5f742160d8fe,1441,"1,640",2,1441,13.81%,1640,1441,1.08427389,#NAME?,,,,
0e645c3b-d018-4346-8faf-182689bc2f80,1237,"1,641",1,1237,32.68%,1510,1344.565217,,#NAME?,,,,
0e6e4848-b669-4669-a93a-4641956c58df,1523,"1,753",1,1571,15.12%,1613,1707.608696,,#NAME?,,,,
